star_type,heat,predicted_heat,error,abs_error,pct_error
M0,8.0,7.243075183820582,-0.756924816179418,0.756924816179418,9.461560202242724
G9,96.8,96.325804663488,-0.474195336512011,0.474195336512011,0.48987121540497003
G9,84.4,83.49606040255622,-0.9039395974437808,0.9039395974437808,1.0710184803836265
G9,12.9,16.792020838641026,3.8920208386410255,3.8920208386410255,30.170704175511826
G9,3.1,3.353794501899031,0.2537945018990308,0.2537945018990308,8.186919416097767
M0,90.4,88.59160597377975,-1.808394026220256,1.808394026220256,2.0004358697126725
M0,3.6,3.291086975920754,-0.3089130240792461,0.3089130240792461,8.580917335534613
M2,85.1,81.89692382004506,-3.203076179954934,3.203076179954934,3.7638968037073255
M2,45.6,45.8290654482201,0.2290654482200977,0.2290654482200977,0.5023365092546003
M2,1.5,1.0597458100886306,-0.4402541899113694,0.4402541899113694,29.350279327424627
M2,0.2,0.0839606402093519,-0.1160393597906481,0.1160393597906481,58.01967989532405
G5,31.7,46.39792499905785,14.69792499905785,14.69792499905785,46.36569400333707
G5,5.9,10.058041953511134,4.158041953511134,4.158041953511134,70.47528734764633
M1,44.8,43.39293411750085,-1.4070658824991469,1.4070658824991469,3.1407720591498816
M1,18.6,18.74619429193795,0.1461942919379488,0.1461942919379488,0.7859908168706924
M1,8.5,7.914253889254644,-0.5857461107453563,0.5857461107453563,6.891130714651251
F6,90.9,88.9842360172906,-1.9157639827094075,1.9157639827094075,2.1075511360939574
F6,51.6,51.77485533652949,0.1748553365294824,0.1748553365294824,0.33886693125868683
K4,89.6,87.94748737551039,-1.652512624489603,1.652512624489603,1.844322125546432
K4,70.8,70.0968098025363,-0.703190197463698,0.703190197463698,0.9932064935927939
K4,65.7,77.65967270547984,11.959672705479832,11.959672705479832,18.203459216864278
K4,52.0,54.21783567736251,2.2178356773625083,2.2178356773625083,4.265068610312516
K4,23.4,27.638770459828866,4.238770459828867,4.238770459828867,18.11440367448234
K4,20.1,24.01773884476584,3.91773884476584,3.91773884476584,19.491238033660892
K4,6.8,7.681218723976155,0.8812187239761551,0.8812187239761551,12.959098882002282
K4,2.9,2.770961509499527,-0.1290384905004731,0.1290384905004731,4.449603120705969
K4,1.0,0.7259186512979439,-0.2740813487020561,0.2740813487020561,27.408134870205608
K9,95.3,93.04756873955613,-2.2524312604438705,2.2524312604438705,2.3635165377165483
K9,82.3,75.74414989205886,-6.55585010794114,6.55585010794114,7.96579599992848
K9,73.5,66.25826432942641,-7.24173567057359,7.24173567057359,9.852701592617128
K9,25.3,23.28908906590968,-2.010910934090319,2.010910934090319,7.948264561621814
K9,19.2,17.623840330392007,-1.5761596696079927,1.5761596696079927,8.209164945874962
K9,12.5,11.122654720617955,-1.3773452793820429,1.3773452793820429,11.018762235056343
K9,3.7,2.643634869409208,-1.0563651305907924,1.0563651305907924,28.550408934886278
F2,98.7,98.437509649024,-0.2624903509759946,0.2624903509759946,0.26594767069503
F2,93.4,92.87129816713488,-0.5287018328651385,0.5287018328651385,0.5660619195558227
F2,91.5,90.89252174195356,-0.6074782580464415,0.6074782580464415,0.6639106645316301
F2,83.2,82.80575105548574,-0.3942489445142598,0.3942489445142598,0.47385690446425455
M4,64.6,57.07734538259695,-7.522654617403049,7.522654617403049,11.644976187930418
M4,20.3,17.996072639817534,-2.303927360182467,2.303927360182467,11.349395862967816
M4,11.4,9.579638556865078,-1.8203614431349229,1.8203614431349229,15.968082834516867
M1,55.3,46.37802706302134,-8.921972936978655,8.921972936978655,16.133766612981294
M5,89.0,83.92180991002988,-5.078190089970121,5.078190089970121,5.705831561764181
M5,47.5,41.57849401357189,-5.921505986428116,5.921505986428116,12.466328392480245
M5,45.0,39.62776455830455,-5.372235441695452,5.372235441695452,11.938300981545447
M5,33.1,29.26198535752572,-3.838014642474281,3.838014642474281,11.595210400224413
M5,18.5,16.22119628193172,-2.2788037180682785,2.2788037180682785,12.31785793550421
M5,0.4,0.1659493581404582,-0.2340506418595417,0.2340506418595417,58.51266046488542
M1,86.5,84.75396549379411,-1.7460345062058875,1.7460345062058875,2.0185370013940895
M1,55.0,55.36275704908921,0.3627570490892111,0.3627570490892111,0.6595582710712928
M1,17.3,20.003466778939323,2.7034667789393225,2.7034667789393225,15.626975600805332
M1,11.2,12.80902551699364,1.6090255169936416,1.6090255169936416,14.3662992588718
M1,3.6,3.436335910887269,-0.1636640891127312,0.1636640891127312,4.546224697575867
M1,1.4,1.0492119398288966,-0.3507880601711033,0.3507880601711033,25.056290012221666
K0,30.1,35.017238783806114,4.917238783806113,4.917238783806113,16.33634147443891
G5,32.4,47.15711195664328,14.757111956643278,14.757111956643278,45.546641841491606
G5,5.9,10.0561701781154,4.156170178115401,4.156170178115401,70.443562340939
K0,54.3,57.42402490131054,3.124024901310541,3.124024901310541,5.753268694862874
K0,49.0,53.02739614131581,4.027396141315812,4.027396141315812,8.219175798603699
G9,96.8,96.6229686819064,-0.1770313180936114,0.1770313180936114,0.1828835930719126
G9,84.4,83.84402690514094,-0.5559730948590698,0.5559730948590698,0.658735894382784
G9,12.9,16.82047549493495,3.9204754949349496,3.9204754949349496,30.391282906472476
G9,3.1,3.355089013653509,0.2550890136535089,0.2550890136535089,8.22867785979061
G9,2.8,2.982134670853894,0.1821346708538942,0.1821346708538942,6.504809673353365
M0,91.0,90.73514793410934,-0.2648520658906648,0.2648520658906648,0.29104622625347776
M0,43.2,41.04360275935651,-2.156397240643493,2.156397240643493,4.991660279267344
M0,8.0,7.243075183820582,-0.756924816179418,0.756924816179418,9.461560202242724
M2,98.3,98.31146279057256,0.0114627905725512,0.0114627905725512,0.011661028049390844
M2,74.8,68.62379985029504,-6.176200149704954,6.176200149704954,8.256952071798066
M2,52.4,47.93568875525485,-4.464311244745147,4.464311244745147,8.519677947986922
M2,24.5,23.267221373439178,-1.2327786265608225,1.2327786265608225,5.031749496166622
K4,89.6,88.11881846712063,-1.4811815328793614,1.4811815328793614,1.6531043893742874
K4,70.8,70.21225547772242,-0.5877445222775748,0.5877445222775748,0.8301476303355577
K4,65.7,65.7357448998101,0.0357448998100977,0.0357448998100977,0.05440624019801781
K4,52.0,54.21783567736251,2.2178356773625083,2.2178356773625083,4.265068610312516
K4,23.4,27.66163489864669,4.26163489864669,4.26163489864669,18.212114951481585
K4,20.1,24.03564770954799,3.9356477095479896,3.9356477095479896,19.580336863422833
K4,6.8,7.683684063478205,0.8836840634782055,0.8836840634782055,12.995353874679495
K4,2.9,2.770961509499527,-0.1290384905004731,0.1290384905004731,4.449603120705969
K4,1.0,0.7260001308006407,-0.2739998691993592,0.2739998691993592,27.39998691993592
M0,63.7,63.13100381948613,-0.5689961805138708,0.5689961805138708,0.8932436114817437
M0,17.6,20.24364344204741,2.643643442047413,2.643643442047413,15.020701375269391
M0,7.8,8.487218509843895,0.6872185098438957,0.6872185098438957,8.81049371594738
M0,7.7,8.38558630332674,0.6855863033267395,0.6855863033267395,8.903718225022592
M2,70.4,63.56524808308509,-6.834751916914918,6.834751916914918,9.708454427435962
M2,51.9,46.77486938795164,-5.125130612048359,5.125130612048359,9.875010813195297
M2,3.9,2.83154703540241,-1.06845296459759,1.06845296459759,27.396229861476666
F2,98.7,98.7737930252424,0.0737930252424092,0.0737930252424092,0.07476496985046525
F2,93.4,92.93235094243404,-0.4676490575659642,0.4676490575659642,0.500694922447499
F2,91.5,90.95147535102564,-0.5485246489743645,0.5485246489743645,0.5994804906823655
F2,83.2,82.9071456880599,-0.2928543119401041,0.2928543119401041,0.35198835569724046
F2,5.0,4.556289950753033,-0.4437100492469668,0.4437100492469668,8.874200984939336
M0,48.9,49.93886844720232,1.0388684472023255,1.0388684472023255,2.124475352151995
M9,46.1,46.66793725264953,0.5679372526495285,0.5679372526495285,1.2319680100857453
M9,10.0,10.60683139516098,0.6068313951609792,0.6068313951609792,6.068313951609792
M2,85.4,83.56597484842831,-1.8340251515716943,1.8340251515716943,2.1475704350956604
M2,70.5,69.01524617191657,-1.4847538280834272,1.4847538280834272,2.1060337986998965
M2,20.7,23.337024627481224,2.637024627481225,2.637024627481225,12.73924940812186
M4,73.7,67.44354496373539,-6.256455036264612,6.256455036264612,8.489084174036106
M4,56.0,50.91650574113151,-5.083494258868491,5.083494258868491,9.07766831940802
M4,8.5,7.442676758940146,-1.057323241059854,1.057323241059854,12.439096953645343
M2,53.6,53.02847909578696,-0.5715209042130382,0.5715209042130382,1.0662703436810415
M0,46.7,44.369744752079285,-2.330255247920718,2.330255247920718,4.989839931307747
M0,26.2,26.073122082026423,-0.1268779179735766,0.1268779179735766,0.48426686249456713
M0,4.7,3.9488551648900376,-0.7511448351099625,0.7511448351099625,15.981805002339627
M0,1.0,0.5389282195056925,-0.4610717804943075,0.4610717804943075,46.10717804943075
M4,91.2,87.44999887893827,-3.750001121061729,3.750001121061729,4.111843334497509
M4,77.6,70.54479427640463,-7.055205723595364,7.055205723595364,9.091759953086811
M4,68.3,60.983053498019096,-7.316946501980901,7.316946501980901,10.712952418712886
M4,27.7,25.10457718508597,-2.595422814914027,2.595422814914027,9.369757454563276
M4,14.6,12.92595470701817,-1.6740452929818304,1.6740452929818304,11.466063650560482
M4,11.6,10.024266131735152,-1.5757338682648463,1.5757338682648463,13.58391265745557
M2,93.1,91.56963632204943,-1.530363677950561,1.530363677950561,1.6437848313110217
M2,91.0,89.02991018622757,-1.9700898137724323,1.9700898137724323,2.1649338612883873
M2,74.5,71.30525464962375,-3.194745350376252,3.194745350376252,4.288248792451345
M2,50.9,50.46985107077231,-0.4301489292276912,0.4301489292276912,0.8450863049659946
M2,20.5,22.28884486069593,1.7888448606959315,1.7888448606959315,8.726072491199666
M2,6.4,6.339177359098374,-0.0608226409016259,0.0608226409016259,0.9503537640879047
M2,2.6,2.097355088432894,-0.5026449115671054,0.5026449115671054,19.332496598734824
M2,1.0,0.6407874923979718,-0.3592125076020281,0.3592125076020281,35.92125076020281
M1,80.7,77.92336031374688,-2.7766396862531195,2.7766396862531195,3.4406935393471123
M1,72.5,72.37396075003514,-0.1260392499648617,0.1260392499648617,0.17384724133084373
M1,42.7,44.8147997774973,2.1147997774972964,2.1147997774972964,4.952692687347298
M1,1.9,1.3876135800302485,-0.5123864199697514,0.5123864199697514,26.967706314197443
M1,0.5,0.2586315704658105,-0.2413684295341894,0.2413684295341894,48.27368590683788
M1,0.1,0.0287739925184514,-0.0712260074815485,0.0712260074815485,71.2260074815485
M1,89.4,89.98418312415231,0.5841831241523039,0.5841831241523039,0.6534486847341207
M1,87.8,85.60985431708984,-2.190145682910156,2.190145682910156,2.494471165045736
M1,74.0,71.30844486291998,-2.691555137080016,2.691555137080016,3.637236671729751
M1,49.1,47.630239956042494,-1.469760043957507,1.469760043957507,2.993401311522417
M1,38.5,38.77851902531164,0.2785190253116383,0.2785190253116383,0.7234260397704891
M1,0.6,0.3239386755602597,-0.2760613244397402,0.2760613244397402,46.0102207399567
M1,0.4,0.2064372172254753,-0.1935627827745247,0.1935627827745247,48.39069569363117
M1,0.3,0.1392954917049429,-0.160704508295057,0.160704508295057,53.568169431685675
M1,0.1,0.0472852944608749,-0.052714705539125,0.052714705539125,52.71470553912499
M1,0.0,0.023995470726561,0.023995470726561,0.023995470726561,
M2,47.3,44.41793790859568,-2.882062091404322,2.882062091404322,6.093154527281865
M4,75.5,66.4493736352627,-9.050626364737298,9.050626364737298,11.987584589056024
M4,44.9,38.15168424235527,-6.7483157576447255,6.7483157576447255,15.029656475823442
M4,14.6,11.872781661009071,-2.7272183389909284,2.7272183389909284,18.679577664321428
M4,9.8,6.682231129990165,-3.117768870009836,3.117768870009836,31.813968061324854
M4,0.8,0.3517388903943227,-0.4482611096056773,0.4482611096056773,56.03263870070966
M6,48.7,49.06820852122211,0.3682085212221082,0.3682085212221082,0.756074992242522
M6,27.6,29.649281289749663,2.049281289749665,2.049281289749665,7.424932209237915
M0,51.7,52.33099819444933,0.6309981944493259,0.6309981944493259,1.2204994089928933
G6,28.3,39.48203452441839,11.182034524418388,11.182034524418388,39.51248948557734
K0,92.6,92.91636465823836,0.3163646582383705,0.3163646582383705,0.341646499177506
K0,80.1,81.71880264971558,1.6188026497155903,1.6188026497155903,2.020977090781012
K0,67.3,71.28804285353903,3.988042853539028,3.988042853539028,5.92576947034031
K0,64.0,68.73833286863768,4.738332868637684,4.738332868637684,7.403645107246382
K0,24.3,33.17885019718752,8.878850197187521,8.878850197187521,36.538478177726425
K0,8.3,11.897367329886697,3.597367329886696,3.597367329886696,43.341775058875854
M!,49.7,44.64819519703683,-5.051804802963176,5.051804802963176,10.164597189060714
G8,40.2,45.789249179673696,5.589249179673693,5.589249179673693,13.903604924561424
G8,27.1,33.16998411180625,6.069984111806249,6.069984111806249,22.39846535721863
G8,20.5,25.907741900373164,5.407741900373164,5.407741900373164,26.379228782308118
G8,13.2,16.936598557863128,3.736598557863129,3.736598557863129,28.307564832296432
G8,7.6,9.375559379309772,1.7755593793097724,1.7755593793097724,23.36262341197069
G4,89.2,90.10953679222396,0.909536792223946,0.909536792223946,1.0196600809685492
G4,44.6,54.656584879311445,10.056584879311444,10.056584879311444,22.548396590384403
G4,29.0,39.952257214081605,10.952257214081603,10.952257214081603,37.76640418648829
G4,13.1,20.18648027025857,7.086480270258575,7.086480270258575,54.09526923861508
G4,3.5,4.693706977089314,1.193706977089314,1.193706977089314,34.10591363112326
G9,68.3,66.27294182145374,-2.027058178546256,2.027058178546256,2.967874346334196
G9,42.4,44.0595974021506,1.6595974021506024,1.6595974021506024,3.9141448163929304
G9,20.8,23.344894101226508,2.5448941012265074,2.5448941012265074,12.235067794358208
G9,16.7,18.82359214948754,2.123592149487539,2.123592149487539,12.716120655614008
G9,9.2,9.97633621485983,0.7763362148598301,0.7763362148598301,8.438437118041632
G4,70.0,73.3642534423427,3.364253442342701,3.364253442342701,4.806076346203858
G6,46.2,59.44140858541631,13.241408585416302,13.241408585416302,28.661057544191127
G0,81.2,81.43886200364649,0.2388620036464885,0.2388620036464885,0.2941650291212912
G0,38.0,45.07304296716404,7.073042967164035,7.073042967164035,18.613270966221148
G1,48.7,58.24471456196455,9.544714561964549,9.544714561964549,19.599003207319402
G6,94.7,95.44738522620426,0.7473852262042584,0.7473852262042584,0.7892135440382876
G6,94.7,95.44738522620426,0.7473852262042584,0.7473852262042584,0.7892135440382876
G6,85.3,87.63324011261571,2.3332401126157123,2.3332401126157123,2.735334246911738
G6,37.5,50.17411421089619,12.674114210896192,12.674114210896192,33.797637895723184
G6,16.6,26.47478032791081,9.874780327910807,9.874780327910807,59.486628481390404
G6,7.2,11.554161595697792,4.354161595697792,4.354161595697792,60.47446660691378
G6,6.1,9.668403020069643,3.568403020069645,3.568403020069645,58.49841016507615
G9,64.8,71.6547933637215,6.854793363721498,6.854793363721498,10.578384820557869
G9,27.5,39.5005573714819,12.000557371481896,12.000557371481896,43.63839044175235
